seq_id,category,aa_type,n,system,n_samples,n_features,n_residues,PR,A_C,entropy,eff_rank_95,top5_ratio,spectral_decay,total_variance,kappa,spectral_gap,fisher_info,pseudo_volume,lambda_star,PR_lw,eff_rank_95_lw,spectral_decay_lw,top5_ratio_lw,n_zero_eigs_raw,bottom8_eig_ratio_max,bottom8_eig_ratio_min,mean_pairwise_dist,max_pairwise_dist,std_pairwise_dist,mean_rmsf,max_rmsf,std_rmsf,skewness,kurtosis,density,n_samples_first,n_features_first,n_residues_first,PR_first,A_C_first,entropy_first,eff_rank_95_first,top5_ratio_first,spectral_decay_first,total_variance_first,kappa_first,spectral_gap_first,fisher_info_first,pseudo_volume_first,lambda_star_first,PR_lw_first,eff_rank_95_lw_first,spectral_decay_lw_first,top5_ratio_lw_first,n_zero_eigs_raw_first,bottom8_eig_ratio_max_first,bottom8_eig_ratio_min_first,mean_pairwise_dist_first,max_pairwise_dist_first,std_pairwise_dist_first,mean_rmsf_first,max_rmsf_first,std_rmsf_first,skewness_first,kurtosis_first,density_first
PolyX_PolyG_11,PolyX,G,11,PolyX,500,33,11,1.7022472440356051,0.7014311466384544,0.8982862904383788,3,0.9788550041193242,7.541098813327076,41.68990488167081,1.0,4.8561280006670655,56827519498.03391,0.0462748407703828,0.3261444270610809,3.5298640727996826,28,0.7991780749607832,0.7090227007865906,6,8.091785332344456e-05,9.237250182154444e-16,5.65043306350708,79.5069580078125,16.0880126953125,1.4407309293746948,5.3288187980651855,1.3064093589782717,0.3687749762347619,147.10834954336576,7.590542061249066e-23,500,33,11,1.7171212287178106,0.6969596364334648,0.918548299380324,4,0.9760107656109857,7.507766767370741,41.91277358996472,1.0,4.910955078053096,56804958193.53347,0.0675999234521996,0.3264173567295074,3.56146502494812,28,0.8050481708111117,0.7068811058998108,6,7.71199577685073e-05,1.3869135707936148e-15,5.748316764831543,79.53972625732422,16.075695037841797,1.4489903450012207,5.337170600891113,1.3050132989883425,0.3511717380157447,147.64079362989995,4.306527050132841e-23
PolyX_PolyG_13,PolyX,G,13,PolyX,500,39,13,1.2764908146779133,0.8704438343677818,0.613389946560601,4,0.9646183196367536,6.222705974652974,22.00475429744741,1.0,17.754561403623846,55893016503.81147,0.0013547613635268,0.8491983413696289,23.324552536010746,37,0.2208979258892326,0.2543376386165619,6,0.0001277890325039,1.7369636046231348e-15,4.052210330963135,95.1408462524414,12.884566307067873,0.8514700531959534,4.24609375,0.9819809198379515,-8.516280701994697,159.4290811657186,9.97660598095646e-22,500,39,13,1.3226012379868135,0.8495840691879768,0.6787568642265026,5,0.9628482002795722,6.291023515786434,22.5605973350208,0.9999999999999998,16.87555812578735,55891587252.12442,0.0030490491262337,0.8460003137588501,23.275205612182617,37,0.2271759866667628,0.2567398846149444,6,0.0001192668030693,2.5297040385209025e-15,4.250115394592285,95.50436401367188,12.895496368408203,0.8683618307113647,4.278960704803467,0.9888920187950134,-7.866532671706561,155.8183229509394,1.5536094249041657e-22
PolyX_PolyG_16,PolyX,G,16,PolyX,500,48,16,1.6907637895085497,0.7137760385025413,1.0346634453683488,6,0.941963808534474,5.574792697204018,28.137037685770228,1.0,6.98107866656312,55972701528.247696,0.0540069416259392,0.8822611570358276,34.790531158447266,46,0.1980307892474748,0.2028079479932785,6,0.0001133460412182,7.117449627424562e-16,3.63750433921814,38.718505859375,4.931918144226074,0.8998226523399353,4.496175289154053,0.9722992181777954,1.377508093990609,245.5072478180863,6.031163081233513e-25,500,48,16,1.7118259706230816,0.7031887620201442,1.0556024757479157,6,0.9410289908277588,5.580152304107821,28.30828427058435,1.0,7.287491988044686,56001886023.80644,0.0649648577718706,0.883926510810852,35.18250274658203,46,0.1968414169011859,0.2013042122125625,6,0.0001127296727637,1.106378573177773e-15,3.692372560501098,39.22880554199219,4.942902565002441,0.9042986631393432,4.50123929977417,0.973639190196991,0.9539210475887796,259.4149154918867,2.9397155547664878e-25
PolyX_PolyF_49,PolyX,F,49,PolyX,500,147,49,2.5213822376791466,0.4839708466216828,1.4245469040335994,8,0.9340710461657126,2.347648493329411,0.9308337300526296,1.0,2.335431908219623,51224480073.95215,2.3083030192379282e-09,0.4882952868938446,9.185270309448242,133,0.4068494131446065,0.4945772290229797,6,6.337980768456209e-05,3.150466770390242e-13,0.9998960494995116,12.370800018310549,1.596455693244934,0.1282521784305572,0.2848342359066009,0.050099816173315,3.0119188519990865,89.33186787774567,507.6994323730469,500,147,49,2.179115255639627,0.5566173536187731,1.3384294538717751,8,0.934863379279888,2.341891171392962,0.9400436955618064,1.0000000000000002,3.9456380597773446,51167718135.3624,1.990675468130769e-09,0.4208298325538635,6.310980319976807,130,0.4449832334742817,0.5557590126991272,6,5.552851307287197e-05,2.994679933712711e-13,1.0045852661132812,12.476866722106934,1.6000244617462158,0.1288053542375564,0.2901399433612823,0.0505507290363311,4.552573852116413,75.94558604043918,255.21710205078125
PolyX_PolyG_15,PolyX,G,15,PolyX,500,45,15,2.5451910180977384,0.5230745538578563,1.4284581913301513,8,0.9114366508425116,5.597744915549096,16.112613699328126,0.9999999999999998,2.296782114355661,55605288455.12237,0.02292601945929,0.6011274456977844,12.315808296203612,42,0.5019653518211831,0.430338978767395,6,0.0002565523582542,2.008281786230973e-15,2.5249886512756348,5.031098365783691,0.6554398536682129,0.9880692958831788,1.926675081253052,0.3094266653060913,-2.6204928014790423,151.83293677514737,3.9563585477268284e-16,500,45,15,3.074040326307974,0.4027103707359589,1.5629882727505615,8,0.9112226680672604,5.693387320870329,17.217031721587066,1.0000000000000002,1.4568010800924338,55705417157.251785,0.0526559156601331,0.6694830656051636,18.07291984558105,42,0.4552479334674124,0.3755615353584289,6,0.0003017470419981,1.199555389407689e-15,2.779165983200073,5.726964950561523,0.7485111951828003,1.0205838680267334,1.9706690311431885,0.3223582506179809,-10.072262396383955,176.81307753389106,5.282240147733482e-18
PolyX_PolyG_14,PolyX,G,14,PolyX,500,42,14,2.9358219305547903,0.4574536900741471,1.572867733712955,9,0.8892153235637753,5.871834844465907,11.406229374833025,1.0,1.7916421320280205,55952271624.76968,0.0089926250594079,0.6343677639961243,15.114200592041016,39,0.48923471106104,0.4006457328796386,6,0.000418344091346,1.1146830906608698e-14,2.490117073059082,11.016825675964355,1.1853893995285034,0.7824565768241882,2.281378984451294,0.4481771290302276,5.126058108416934,132.77488804523372,1.1421938597027963e-14,500,42,14,3.175616902722633,0.4006446157658677,1.6240624754393114,9,0.8960568971962249,5.909455202526504,11.974220848113369,0.9999999999999998,1.4755697971601014,55925921968.35731,0.0128635119617278,0.6707897186279297,18.064340591430664,39,0.4603259464280662,0.3748470246791839,6,0.0004418496461365,1.0202332106027352e-14,2.6048476696014404,10.965941429138184,1.1867868900299072,0.789215087890625,2.381394863128662,0.4803442358970642,8.683486913789908,154.9190708538064,1.722313172750111e-15
PolyX_PolyG_17,PolyX,G,17,PolyX,500,51,17,3.625880320616552,0.410695498301679,1.934503902399175,13,0.8165778419765538,5.104676067875274,9.70436621914784,0.9999999999999998,2.6161017497252907,55675118830.5612,0.0191703531809787,0.3587183654308319,8.00238037109375,44,0.8165154216444199,0.5588248372077942,6,0.000469757280124,5.569624989562879e-15,3.718914031982422,38.94591522216797,4.9252142906188965,0.6580808162689209,2.0340325832366943,0.3696390986442566,3.793696947347252,59.06130397267293,4.052722826394394e-27,500,51,17,4.027777207709953,0.363926008194534,1.9836931090547696,13,0.8192221391971092,5.1479831786177535,10.212417842709131,1.0,2.0769783704408527,55717953398.99584,0.0279531092185215,0.37337726354599,9.141122817993164,45,0.8089187209883578,0.5499488115310669,6,0.0004835413174389,7.62371446181403e-15,3.845568180084229,39.146785736083984,4.938305377960205,0.6649200320243835,2.0659518241882324,0.3967498242855072,3.55354970332395,62.62589396336093,7.344863176941214e-28
PolyX_PolyG_18,PolyX,G,18,PolyX,500,54,18,3.935783491449457,0.4216231596775037,2.138971359837558,17,0.7482246849490074,4.775205361418906,7.593303422134353,1.0,4.025364352139069,55165024877.39228,0.0080249511437042,0.0536580495536327,4.357720851898193,24,1.5815356403960918,0.7130447030067444,6,0.0006235902364517,2.305037419205775e-14,3.694401502609253,16.943096160888672,2.111989974975586,0.6292082667350769,1.0587488412857056,0.1584407985210418,-0.3792877952292555,20.79698365805209,1.1261313219001844e-28,500,54,18,4.100087733418935,0.3995439078812779,2.1609319654702364,16,0.74518951583879,4.805836139783392,7.832498458213253,1.0000000000000002,3.881928607814903,55136418716.03984,0.0108059874092842,0.053821675479412,4.539479732513428,24,1.5914605835502138,0.7100656032562256,6,0.0006145349084453,1.941520220499275e-14,3.762962102890015,17.101261138916016,2.1079862117767334,0.642568051815033,1.0421385765075684,0.1462014317512512,-1.0183347901990163,5.664106079381777,4.172135418141885e-29
PolyX_PolyG_21,PolyX,G,21,PolyX,500,63,21,3.15626896955322,0.416129693081705,1.701365668422547,11,0.8748275426746528,4.621996176947178,27.949100768124737,1.0,1.875157962389946,54362174466.42376,0.8085880382145988,0.439009428024292,9.042633056640623,56,0.6483007204991327,0.5256121158599854,6,0.0001497286596712,3.600973864661821e-15,4.534943103790283,18.557756423950195,2.528582096099853,0.9541941285133362,3.5932445526123047,0.6463446617126465,-2.24290763825784,97.79203701193886,0.0,500,63,21,3.233587096920897,0.4074483413195212,1.7295374091247169,11,0.8709879308456819,4.658328133202935,28.27904203294784,1.0000000000000004,1.890385193914032,54422847946.47859,1.0217986175401463,0.4404457509517669,9.282387733459473,56,0.6532596896907887,0.5223210453987122,6,0.0001480121729981,2.793457409996531e-15,4.59641170501709,18.76409912109375,2.531115770339966,0.966388702392578,3.593868970870972,0.6403285264968872,-5.459186229240916,97.66553041289852,0.0
PolyX_PolyG_22,PolyX,G,22,PolyX,500,66,22,4.337964951456598,0.2367698565029854,1.976856822060696,12,0.8426269973428271,4.504151264264725,25.745157215630304,1.0,1.3391812268572765,54234858573.670296,1.7864392643833225,0.6253336071968079,22.03407287597656,61,0.4915487808884595,0.3630778193473816,6,0.0002283545840763,1.1207606544389712e-14,4.148758888244629,8.646401405334473,1.2004752159118652,0.9324378967285156,2.818532705307007,0.5463089942932129,-0.072823354266605,115.41825141196254,0.0,500,66,22,4.573023906183362,0.2319000829492933,2.0197002459022766,12,0.8342996032036537,4.522277711954714,26.984772433898552,1.0,1.3203309965593122,54154247777.59257,3.6265825536009575,0.6156194806098938,22.11333465576172,61,0.509965188764559,0.3673263490200043,6,0.0002174738631805,1.1817494272378403e-14,4.390513896942139,8.662104606628418,1.218393325805664,0.9582532644271852,2.8878014087677,0.5530626177787781,0.8726492597037602,111.6306563965107,0.0
PolyX_PolyG_23,PolyX,G,23,PolyX,500,69,23,4.996338591209138,0.207910540536366,2.1447933299480333,15,0.8110157093265655,4.449889370493992,26.691388058270697,1.0,1.5433749437500903,54706381700.21721,3.430709908235639,0.3169313669204712,9.88966941833496,59,0.8596810899711027,0.576945424079895,6,0.000227148878354,7.208297769996454e-15,7.021673202514648,61.52460479736328,8.739603042602539,0.9429501295089722,2.570521831512451,0.5186704397201538,6.931461931826651,109.98212115879204,0.0,500,69,23,5.605525297229029,0.1671192805471126,2.208766188901039,14,0.7959177674631868,4.529039464428594,28.983706001375804,1.0,1.448678676050551,54694732761.47704,8.56176894539678,0.3307363390922546,11.375650405883787,59,0.8561657668755707,0.5566453337669373,6,0.0002338085990847,4.220802871956885e-15,7.40889835357666,62.8377571105957,8.824875831604004,0.9775475859642028,2.7439870834350586,0.5495830774307251,-7.935118262741415,133.01083187718066,0.0
PolyX_PolyF_50,PolyX,F,50,PolyX,500,150,50,2.450877752574353,0.5037355911049194,1.4914093655433818,9,0.9209396293018368,2.328324686639694,0.8611434933868571,1.0,3.5392934457658707,51239413160.86842,4.072230407585901e-09,0.3362619578838348,5.450160026550293,128,0.5374479654443322,0.6224714517593384,6,6.74917692830951e-05,5.447064974043359e-13,0.7329309582710266,2.1384494304656982,0.3077903389930725,0.1231617927551269,0.2774719595909118,0.044939961284399,2.919194072910267,61.77553360354525,8.699815970093999e+22,500,150,50,2.1610476033569195,0.5779256475144644,1.4222449002227486,9,0.9120456350192008,2.3451142871057566,0.8819655229189507,1.0,5.271274374909783,51194834327.39619,5.621886669462442e-09,0.2981878221035003,4.3233819007873535,126,0.5746118328606374,0.6500242948532104,6,5.916578265297674e-05,3.875831190498214e-13,0.7391008734703064,2.138448476791382,0.3091661334037781,0.1249744594097137,0.2663054764270782,0.0445580072700977,-2.685403372172211,52.44650668528658,2.4740740725741934e+22
PolyX_PolyG_19,PolyX,G,19,PolyX,500,57,19,3.4237585110732804,0.3654911139929679,1.7758363947758111,11,0.8688293821139684,4.936347467206403,18.697300767507205,1.0,2.0430611091791326,55207320972.691895,0.1763182189576311,0.5184280276298523,12.313573837280272,52,0.5941096224288794,0.4638800323009491,6,0.0002292931902795,2.5524740811452106e-15,5.428535461425781,64.5911636352539,8.831474304199219,0.8113414645195007,2.8184854984283447,0.5690564513206482,-0.031526804375255,141.39507538556208,0.0,500,57,19,3.750345144024899,0.315591720707026,1.8412810630301948,11,0.8633615902751565,5.000268161421499,19.09833131594095,1.0,1.8021418158243847,55188483096.16627,0.2747156008486417,0.5566835403442383,15.037816047668455,52,0.5653847132357812,0.4315743148326874,6,0.0002510408904635,1.956440059750693e-15,5.507792949676514,67.1983871459961,8.86188793182373,0.8178645968437195,2.824712038040161,0.5781543850898743,-9.547035128802372,153.77045549418543,0.0
PolyX_PolyG_20,PolyX,G,20,PolyX,500,60,20,1.4547057441828706,0.7903110185175037,0.8611160656019915,6,0.9472720408793064,4.841076650481998,58.4269309668166,1.0,12.789364411718465,55184389442.07187,0.7912837272499008,0.7487416863441467,16.9456844329834,56,0.2837279827034842,0.3004051148891449,6,4.321675377951172e-05,1.5950286415484033e-15,3.778071403503418,8.27032470703125,1.0128393173217771,1.0613988637924194,6.782983303070068,1.3375110626220703,-9.411038397392318,159.2684724234297,1.1554742861282424e-32,500,60,20,1.493345719814376,0.7733970950391078,0.9047964581456438,6,0.9470027310065744,4.898157664581342,59.48018392954707,1.0000000000000002,13.328219804514546,55207603834.70386,1.251716537362618,0.7530926465988159,17.707300186157227,57,0.2858020459512888,0.2965796887874603,6,4.488258035697834e-05,1.1958964323076592e-15,3.9206817150115967,8.659544944763184,1.0345042943954468,1.0713188648223877,6.839849472045898,1.349198579788208,-9.500448880239889,160.92990006824908,1.251050260411848e-33
PolyX_L_n200,PolyX,L,200,PolyX,1000,600,200,2.487421658334548,0.5196677195763738,1.3490401454742795,6,0.9464330624654368,3.073855609212365,2332.1793203439324,1.0,2.515390267213835,41550287793.83478,602326207.130127,0.0022620465606451,2.498666763305664,6,1.4126161681369376,0.9443111419677734,6,1.6180922681748536e-08,8.802642819742319e-15,64.43165588378906,136.83749389648438,26.50774383544922,3.2938034534454346,6.064450740814209,0.8944807648658752,-0.1337380212984722,-0.2750533641877493,0.0,1000,600,200,2.68890842907196,0.4670339403832085,1.389721075415112,6,0.945797209456145,3.077180570180622,2407.2743193722245,1.0000000000000002,1.98486383711728,39153449415.37711,767283732.4170743,0.0023524609860032,2.701547145843506,6,1.3965906136855977,0.9435918927192688,6,1.7381025520267333e-08,1.1878724075886444e-14,65.9891128540039,137.2104034423828,25.69384384155273,3.3536581993103027,6.108396053314209,0.8816530704498291,-0.0161515430302962,-0.6090938065933801,0.0
PolyX_PolyG_26,PolyX,G,26,PolyX,500,78,26,2.8555352346354312,0.5157758368705899,1.857060107366292,16,0.8119257754231971,4.0237857359051,28.049255339947848,0.9999999999999998,5.211014907265623,54564807137.68887,1.519414283129138,0.1533723324537277,3.9270403385162354,54,1.0893685903905113,0.697230339050293,6,0.0001222707584117,1.1046720998942492e-14,6.863311290740967,56.73552703857422,7.545373439788818,1.0045785903930664,1.681965947151184,0.2597725987434387,0.2013808050975386,46.49539015487994,0.0,500,78,26,3.1239627297556463,0.4627482802363962,1.9118690894011927,16,0.825912819900882,4.04325872261843,30.184432832726987,0.9999999999999998,5.4242735765949375,54519043476.2442,2.9257568348341207,0.1486895531415939,4.245931148529053,53,1.114039925313958,0.712639570236206,6,0.0001240268247241,1.0909445820219421e-14,7.260259628295898,57.3255615234375,7.543769836425781,1.0383596420288086,1.8701388835906985,0.2835965156555176,-0.3155165434499845,33.2523493211796,0.0
PolyX_PolyG_24,PolyX,G,24,PolyX,500,72,24,4.078510284898439,0.3529484356055447,2.03367641148236,15,0.8062197459258726,4.224708976670794,23.37832381511705,1.0000000000000002,1.6484124384253829,54245370637.95728,1.288618851609469,0.3796626925468445,9.718469619750977,63,0.7465610103195031,0.5264936685562134,6,0.000195426324936,2.4535401576779592e-14,6.412184715270996,60.23170471191406,7.983306407928467,0.8765236735343933,2.829674243927002,0.4515032470226288,-4.788192297200027,79.69744080812774,0.0,500,72,24,4.462476987806291,0.2910103232526695,2.081796467835323,15,0.805748748505526,4.257002306846242,24.447062417908057,1.0,1.290014153971382,54296881167.852295,1.9100840030717137,0.3959699869155884,11.03977870941162,63,0.7356984851473732,0.5141943097114563,6,0.0002037301949558,2.746188920473905e-14,6.594029903411865,62.581485748291016,8.039961814880371,0.8945948481559753,2.883963823318481,0.465070515871048,-6.447106217189238,112.56230065708516,0.0
PolyX_PolyG_25,PolyX,G,25,PolyX,500,75,25,4.576440424327667,0.3140163274686813,2.1649837737034234,16,0.7797336939486373,4.186713555037935,23.683617098395725,1.0000000000000002,1.7184052608255591,54270394129.22116,1.9071887083660497,0.1923637092113495,6.795071125030518,56,1.0654333261942637,0.6425654888153076,6,0.0001929191893277,1.1058823101684404e-14,5.317778587341309,22.14439582824707,2.4826228618621826,0.8633355498313904,2.7317163944244385,0.4473273456096649,-0.9802478219265182,41.2965268471525,0.0,500,75,25,4.775888266877444,0.3055508699287015,2.2036503572327844,16,0.7722165236550537,4.204673008728267,24.23186688219352,0.9999999999999998,1.7335361660244748,54361722953.92534,2.4646612411826383,0.1941713392734527,7.110273838043213,57,1.071598184313972,0.6352190971374512,6,0.000195253187657,9.113118946840724e-15,5.400942802429199,22.07269859313965,2.469644784927368,0.8781108856201172,2.723954439163208,0.4430094063282013,-1.736539499494374,40.10030586597713,0.0
PolyX_PolyG_27,PolyX,G,27,PolyX,500,81,27,3.660909639682824,0.4145476071265364,2.0011130810629347,16,0.8037389374871042,4.035974400568998,30.23546059928628,1.0,2.332396920906641,53986998547.31923,3.460187882926224,0.1559006422758102,5.046067714691162,56,1.1032286038820025,0.6880589127540588,6,0.0001261157623361,2.719087989660885e-15,6.581897735595703,50.09991836547852,5.933897972106934,0.9649717807769777,2.527850866317749,0.4317657947540283,1.2407438462721945,35.76982674507298,0.0,500,81,27,3.853431097858213,0.4021395748695452,2.0405473686362936,15,0.7964701211172436,4.099342343412023,31.94664264958209,1.0,2.3344608045599,54035694629.2408,6.473775509676255,0.1510709077119827,5.250130653381348,56,1.1278917874995391,0.6854719519615173,6,0.0001248444845771,1.833302284190517e-15,6.859271049499512,50.25209045410156,5.9191670417785645,0.9870802760124208,2.5736629962921143,0.4544394016265869,0.5459203048456821,27.57022465315117,0.0
PolyX_PolyG_28,PolyX,G,28,PolyX,500,84,28,3.877917645492397,0.260562366172859,1.835899771509644,11,0.8820231737616616,4.122091872837854,65.35333512435821,0.9999999999999998,1.5389980889494257,54548131652.48286,76.94311589974505,0.4874864518642425,13.069751739501951,76,0.5793168558503504,0.4810658097267151,6,7.118170120328417e-05,4.2259241978541854e-15,8.030919075012207,74.4978256225586,9.796316146850586,1.2713037729263306,4.89089298248291,0.8444916605949402,-7.122430576346528,166.85828604034086,0.0,500,84,28,4.09576860771509,0.242472209861644,1.8841103839285644,11,0.8746187730178531,4.171634577019302,67.94555943837187,1.0,1.4402607875208313,54575613127.13616,140.09500864623857,0.4808551073074341,13.423055648803713,76,0.5968645144733732,0.4826761484146118,6,6.897212465621493e-05,3.881540330242115e-15,8.374387741088867,74.99063110351562,9.772388458251951,1.3112503290176392,4.887246131896973,0.8380913138389587,3.2492592461797245,166.95365729005962,0.0
PolyX_PolyG_29,PolyX,G,29,PolyX,500,87,29,3.111310456402516,0.4788565603395971,1.8553134629288048,15,0.8292056701686599,3.876865262902859,35.23675396074975,1.0,2.8277569080880727,53974747752.54269,4.498212210268552,0.1614919900894165,4.3593268394470215,61,1.0382201973327625,0.7045766711235046,6,9.276273335673832e-05,1.4816130171319028e-15,7.445927143096924,43.84917831420898,5.408563137054443,1.0267906188964844,2.285771608352661,0.3979087471961975,2.832581441069129,70.04458048091057,0.0,500,87,29,3.175017899501293,0.4696654065415317,1.867168992878298,15,0.8285633123040586,3.8917245603939,35.42992727132006,0.9999999999999996,2.681859908958374,54013322134.73918,4.796820152490924,0.1639367043972015,4.471940040588379,62,1.034451664903747,0.7021530866622925,6,9.023291548737472e-05,1.804863779784372e-15,7.469447612762451,43.83329772949219,5.40876579284668,1.031347393989563,2.281610012054444,0.3944625854492187,2.559316626572192,73.9022049989643,0.0
PolyX_PolyG_31,PolyX,G,31,PolyX,500,93,31,4.07085920934545,0.346267074326277,2.076701887797362,17,0.8029125865266225,3.810057648010491,39.84505159844128,1.0000000000000002,1.9489843520703647,53582634854.37445,14.401413932344534,0.2016458213329315,6.2317728996276855,71,0.9798078180504742,0.6518498063087463,6,0.0001051836858988,1.580780849405024e-15,7.403778553009033,28.50774574279785,3.4989724159240723,1.0316832065582275,3.1868889331817627,0.4673151075839996,6.724927978139303,128.97775690780426,0.0,500,93,31,4.216560942105389,0.3379951216995361,2.1019564295818056,17,0.805389082064826,3.8233297985665016,40.83749537520208,0.9999999999999996,1.9727781524952912,53543657321.24229,20.219535881098302,0.2009132206439972,6.438204765319824,71,0.9887033592927008,0.6543775796890259,6,0.0001026761181119,2.4333995810225666e-15,7.549202919006348,28.64364624023437,3.485524177551269,1.0451265573501587,3.2028207778930664,0.4716084003448486,-5.37846011534149,128.7205679824685,0.0
PolyX_PolyG_30,PolyX,G,30,PolyX,500,90,30,3.458373737533185,0.4584898469519119,2.053752614969336,18,0.7834264349305712,3.75750075191723,30.78110297036917,1.0000000000000002,3.626479284411032,53636378101.72122,4.056142753426937,0.0323098041117191,3.683558702468872,26,1.650710135918046,0.7599090337753296,6,0.0001087586937647,1.4972937193850062e-14,7.128769874572754,25.334434509277344,3.0074825286865234,0.9697421193122864,1.883535861968994,0.2891104221343994,1.2951311705392186,16.441280740756216,0.0,500,90,30,3.527790092438278,0.4479178272060744,2.066075490481506,18,0.7865399270904894,3.769714162474597,31.375646376034663,1.0000000000000002,3.6121058004103888,53623716740.52256,4.789128177680666,0.0324578508734703,3.758402109146118,26,1.6530281372070108,0.7628136873245239,6,0.0001072861563436,1.1751754350297936e-14,7.242132186889648,25.34941864013672,2.999586343765259,0.9766127467155457,1.9506239891052248,0.2999843955039978,1.1099715141383333,14.242705841719507,0.0
PolyX_PolyG_32,PolyX,G,32,PolyX,500,96,32,4.406093355031497,0.361179341589547,2.2075634309903363,18,0.7646967708513981,3.786570821729161,41.715256339590894,1.0,2.4479484406527683,53727858818.61531,32.69927146179527,0.1020703837275505,5.4051289558410645,53,1.278554669719861,0.6919600367546082,6,8.691674448958183e-05,5.790999997743879e-15,8.35646915435791,25.65467071533203,4.162940979003906,1.0451452732086182,2.954684972763061,0.4567996561527252,1.8883204665955844,26.747793639600445,0.0,500,96,32,4.668783029281574,0.3316225316514746,2.226994866086211,17,0.7677748621874934,3.791186368209607,43.815914959910224,1.0,2.2745348902392126,53588818583.4854,54.79307494761409,0.1057970970869064,5.7685956954956055,54,1.2689491288459984,0.6920567154884338,6,9.1969154197793e-05,4.978429285342195e-15,8.556914329528809,28.40477561950684,4.222591876983643,1.0751352310180664,3.037179946899414,0.458904355764389,2.510587465432462,22.0797862089351,0.0
PolyX_PolyG_34,PolyX,G,34,PolyX,500,102,34,3.486727973086296,0.438563583405978,2.0813505813196302,18,0.7764753661346708,3.622195288707014,40.8241276309602,1.0000000000000004,5.050173697299704,54029008310.224976,22.10163124702996,0.020303800702095,3.627553939819336,22,1.7859456523207355,0.7617053389549255,6,7.926732688082022e-05,6.2279783781681705e-15,7.944694519042969,18.51864624023437,2.502000093460083,1.046485185623169,2.240910291671753,0.3212115168571472,-3.5786760713306287,53.05234901502202,0.0,500,102,34,3.5828946651630336,0.4304538691227177,2.0925195265771808,18,0.7827122279677035,3.6523428342264928,42.1301422594155,1.0000000000000002,4.821633937122789,54048927673.900856,26.801319964098223,0.0207495801150798,3.7307288646698,22,1.7837968353399911,0.7674884796142578,6,7.582198458139672e-05,5.118562860149234e-15,8.067591667175293,18.552196502685547,2.522385835647583,1.0586174726486206,2.3569753170013428,0.3405472934246063,-3.099770851173707,51.03576613707869,0.0
PolyX_PolyG_33,PolyX,G,33,PolyX,500,99,33,3.1993757464613672,0.485156563596856,2.01912890565481,18,0.7800761409375051,3.5987489714828125,37.17452451443357,0.9999999999999998,5.237416110706572,53901518226.60354,9.714760835382393,0.0130048096179962,3.2814300060272217,21,1.8893276710423628,0.7705881595611572,6,8.606263877639154e-05,1.1015879902247864e-14,7.9075212478637695,21.270517349243164,2.8925256729125977,1.0136265754699707,2.035635709762573,0.3111416101455688,1.517817420918553,9.4364433896681,0.0,500,99,33,3.30818521497219,0.473639518419818,2.043081870954451,18,0.778358670364549,3.6304283488285503,38.54804415221725,1.0,5.309986113536855,53895112924.38872,13.757110258463433,0.0130424629896879,3.393181562423706,20,1.8990926685134668,0.7688655257225037,6,8.729304004521152e-05,9.717938823633216e-15,8.080550193786621,21.611467361450195,2.9095351696014404,1.039882779121399,2.0146937370300293,0.2905684411525726,0.6481964132823445,1.931689340756641,0.0
PolyX_PolyG_4,PolyX,G,4,PolyX,500,12,4,1.3239186729697865,0.8514264582345288,0.4452398335026168,2,0.9999211755933588,16.63991665531201,155.75115715587512,1.0000000000000002,6.5065135028078975,57958788085.42452,5.886385754660795e-21,0.4722200930118561,3.696582317352295,11,0.8369386287330217,0.7244967818260193,6,0.0003098640527938,2.545554389084213e-15,3.857740640640259,99.73280334472656,15.467583656311035,5.651947975158691,9.952803611755373,2.6297178268432617,-7.5115312849454945,176.057637395872,4.602286935551092e-05,500,12,4,1.3287419245946257,0.8492807618541282,0.4466240221780169,2,0.9999394848393208,16.637579639654447,155.76902639249255,1.0,6.3802149093160105,57999819726.26223,3.7111818805223535e-21,0.4741658270359039,3.72600030899048,11,0.8352707669971194,0.7233714461326599,6,0.0002810720263697,2.3890939642497018e-15,3.860140562057495,99.72859954833984,15.468595504760742,5.65177059173584,9.953865051269531,2.63094449043274,-7.491829107310392,175.55015902242732,4.5680681068915874e-05
PolyX_PolyG_35,PolyX,G,35,PolyX,500,105,35,3.381432321559034,0.4705672311181613,2.0696087861626475,19,0.775280224770888,3.570865015879052,45.958101734096886,1.0000000000000002,4.1904674883180295,53367754823.74349,25.548757319861625,0.0166416577994823,3.493010997772217,22,1.832650118269861,0.7631707787513733,6,7.43697065233947e-05,5.582848873239637e-15,8.934319496154785,25.942455291748047,3.5622074604034424,1.1007133722305298,1.830660939216613,0.3144717216491699,0.7484257729355548,6.742459783394832,0.0,500,105,35,3.528775980282834,0.4376335753561193,2.0823891739474325,19,0.7852945576150583,3.607928718417866,48.5151633234086,1.0000000000000002,4.020560225404885,53418512668.72275,38.234409281509855,0.0162370074540376,3.642148494720459,22,1.847933173438828,0.7733168601989746,6,6.54827555560766e-05,3.034776670071983e-15,9.232853889465332,25.97868537902832,3.555166721343994,1.13245952129364,1.9098769426345823,0.3176648318767547,0.7385055030333393,4.5583269451615065,0.0
